gene_symbol,gene_biotype
ENSG00000289723,TR_V_gene
TRAV13-1,TR_V_gene
TRAV12-2,TR_V_gene
TRAV8-4,TR_V_gene
TRAV8-5,TR_V_pseudogene
TRAV13-2,TR_V_gene
TRAV14DV4,TR_V_gene
TRAV9-2,TR_V_gene
TRAV15,TR_V_pseudogene
ENSG00000258557,processed_pseudogene
TRAV12-3,TR_V_gene
TRAV8-6,TR_V_gene
TRAV16,TR_V_gene
TRAV17,TR_V_gene
TRAV18,TR_V_gene
TRAV19,TR_V_gene
ENSG00000258705,processed_pseudogene
TRAV20,TR_V_gene
TRAV21,TR_V_gene
ENSG00000276428,processed_pseudogene
TRAV22,TR_V_gene
TRAV23DV6,TR_V_gene
TRDV1,TR_V_gene
TRAV24,TR_V_gene
TRAV25,TR_V_gene
TRAV26-1,TR_V_gene
TRAV8-7,TR_V_gene
TRAV27,TR_V_gene
TRAV28,TR_V_pseudogene
TRAV29DV5,TR_V_gene
TRAV30,TR_V_gene
TRAV31,TR_V_pseudogene
TRAV32,TR_V_pseudogene
TRAV33,TR_V_pseudogene
TRD-AS1,lncRNA
TRAV26-2,TR_V_gene
TRAV34,TR_V_gene
TRAV35,TR_V_pseudogene
TRAV36DV7,TR_V_gene
ENSG00000289495,lncRNA
TRAV37,TR_V_pseudogene
TRAV38-1,TR_V_gene
TRAV38-2DV8,TR_V_gene
TRAV39,TR_V_gene
TRAV40,TR_V_gene
TRAV41,TR_V_gene
ENSG00000256221,processed_pseudogene
ENSG00000259042,lncRNA
TRDV2,TR_V_gene
TRDD1,TR_D_gene
TRDD2,TR_D_gene
TRDD3,TR_D_gene
TRDJ1,TR_J_gene
TRDJ4,TR_J_gene
TRDJ2,TR_J_gene
TRDJ3,TR_J_gene
TRDC,TR_C_gene
TRDV3,TR_V_gene
TRAJ61,TR_J_gene
TRAJ60,TR_J_pseudogene
TRAJ59,TR_J_gene
TRAJ58,TR_J_gene
TRAJ57,TR_J_gene
TRAJ56,TR_J_gene
TRAJ55,TR_J_pseudogene
TRAJ54,TR_J_gene
TRAJ53,TR_J_gene
TRAJ52,TR_J_gene
TRAJ51,TR_J_pseudogene
TRAJ50,TR_J_gene
TRAJ49,TR_J_gene
TRAJ48,TR_J_gene
TRAJ47,TR_J_gene
TRAJ46,TR_J_gene
TRAJ45,TR_J_gene
TRAJ44,TR_J_gene
TRAJ43,TR_J_gene
TRAJ42,TR_J_gene
TRAJ41,TR_J_gene
TRAJ40,TR_J_gene
TRAJ39,TR_J_gene
TRAJ38,TR_J_gene
TRAJ37,TR_J_gene
TRAJ36,TR_J_gene
TRAJ35,TR_J_gene
TRAJ34,TR_J_gene
TRAJ33,TR_J_gene
TRAJ32,TR_J_gene
TRAJ31,TR_J_gene
TRAJ30,TR_J_gene
TRAJ29,TR_J_gene
TRAJ28,TR_J_gene
TRAJ27,TR_J_gene
TRAJ26,TR_J_gene
TRAJ25,TR_J_gene
TRAJ24,TR_J_gene
TRAJ23,TR_J_gene
TRAJ22,TR_J_gene
TRAJ21,TR_J_gene
TRAJ20,TR_J_gene
TRAJ19,TR_J_gene
TRAJ18,TR_J_gene
TRAJ17,TR_J_gene
TRAJ16,TR_J_gene
TRAJ14,TR_J_gene
TRAJ13,TR_J_gene
TRAJ12,TR_J_gene
TRAJ11,TR_J_gene
TRAJ10,TR_J_gene
TRAJ9,TR_J_gene
TRAJ8,TR_J_pseudogene
TRAJ7,TR_J_gene
TRAJ6,TR_J_gene
TRAJ5,TR_J_gene
TRAJ4,TR_J_gene
TRAJ3,TR_J_gene
TRAJ2,TR_J_gene
TRAJ1,TR_J_gene
TRAC,TR_C_gene
LINC02332,lncRNA
ENSG00000259003,lncRNA
DAD1,protein_coding
ENSG00000275552,lncRNA
ABHD4,protein_coding
OR6J1,protein_coding
ENSG00000242061,processed_pseudogene
OXA1L-DT,lncRNA
OR6E1P,unprocessed_pseudogene
ENSG00000258823,transcribed_unprocessed_pseudogene
ENSG00000212302,snoRNA
OXA1L,protein_coding
SLC7A7,protein_coding
MRPL52,protein_coding
MMP14,protein_coding
LRP10,protein_coding
REM2,protein_coding
RBM23,protein_coding
PRMT5-AS1,lncRNA
PRMT5,protein_coding
PRMT5-DT,lncRNA
HAUS4,protein_coding
ENSG00000259132,protein_coding
MIR4707,miRNA
AJUBA,protein_coding
AJUBA-DT,lncRNA
C14orf93,protein_coding
ENSG00000280129,TEC
PSMB5,protein_coding
ENSG00000279656,TEC
PSMB11,protein_coding
CDH24,protein_coding
ENSG00000288795,lncRNA
ACIN1,protein_coding
C14orf119,protein_coding
CIROP,protein_coding
CEBPE,protein_coding
ENSG00000288931,lncRNA
SLC7A8,protein_coding
RNU6-1138P,snRNA
RNF212B,protein_coding
ENSG00000289968,lncRNA
ENSG00000240131,processed_pseudogene
RNU6-1046P,snRNA
HOMEZ,protein_coding
ENSG00000290642,lncRNA
H3P37,transcribed_unprocessed_pseudogene
PPP1R3E,protein_coding
BCL2L2,protein_coding
BCL2L2-PABPN1,protein_coding
PABPN1,protein_coding
SLC22A17,protein_coding
EFS,protein_coding
ENSG00000259018,lncRNA
IL25,protein_coding
CMTM5,protein_coding
MYH6,protein_coding
MIR208A,miRNA
ENSG00000289973,lncRNA
MYH7,protein_coding
ENSG00000258444,lncRNA
MIR208B,miRNA
NGDN,protein_coding
ZFHX2-AS1,lncRNA
ZFHX2,protein_coding
ENSG00000273618,lncRNA
THTPA,protein_coding
AP1G2,protein_coding
AP1G2-AS1,lncRNA
JPH4,protein_coding
ENSG00000274002,lncRNA
DHRS2,protein_coding
ENSG00000258464,lncRNA
BRD7P1,processed_pseudogene
ENSG00000270618,unprocessed_pseudogene
RN7SKP205,misc_RNA
ENSG00000258887,unprocessed_pseudogene
ENSG00000285727,lncRNA
LINC00596,lncRNA
DHRS4-AS1,lncRNA
DHRS4,protein_coding
DHRS4L2,protein_coding
DHRS4L1,lncRNA
ENSG00000286931,lncRNA
ENSG00000291039,lncRNA
CARMIL3,protein_coding
CPNE6,protein_coding
NRL,protein_coding
PCK2,protein_coding
DCAF11,protein_coding
ENSG00000259371,protein_coding
FITM1,protein_coding
PSME1,protein_coding
EMC9,protein_coding
ENSG00000259321,lncRNA
PSME2,protein_coding
MIR7703,miRNA
RNF31,protein_coding
ENSG00000259529,protein_coding
RNA5SP383,rRNA_pseudogene
IRF9,protein_coding
ENSG00000289757,lncRNA
REC8,protein_coding
IPO4,protein_coding
ENSG00000259522,protein_coding
ENSG00000287765,lncRNA
TM9SF1,protein_coding
ENSG00000254692,protein_coding
ENSG00000288820,lncRNA
ENSG00000276698,lncRNA
ENSG00000278784,lncRNA
TSSK4,protein_coding
CHMP4A,protein_coding
ENSG00000260669,lncRNA
MDP1,protein_coding
NEDD8-MDP1,protein_coding
NEDD8,protein_coding
GMPR2,protein_coding
TINF2,protein_coding
ENSG00000289979,lncRNA
TGM1,protein_coding
RABGGTA,protein_coding
ENSG00000288044,lncRNA
ENSG00000286825,lncRNA
DHRS1,protein_coding
NOP9,protein_coding
CIDEB,protein_coding
LTB4R2,protein_coding
LTB4R,protein_coding
ADCY4,protein_coding
ENSG00000258973,lncRNA
RIPK3,protein_coding
NFATC4,protein_coding
NYNRIN,protein_coding
CBLN3,protein_coding
KHNYN,protein_coding
SDR39U1,protein_coding
ENSG00000258744,lncRNA
CMA1,protein_coding
CTSG,protein_coding
ENSG00000258657,lncRNA
GZMH,protein_coding
GZMB,protein_coding
STXBP6,protein_coding
ENSG00000288100,lncRNA
ENSG00000287481,lncRNA
LINC02286,lncRNA
HMGN2P6,processed_pseudogene
OR7K1P,unprocessed_pseudogene
ENSG00000257976,processed_pseudogene
LINC02306,lncRNA
ENSG00000212270,snoRNA
ENSG00000279521,TEC
ENSG00000285633,lncRNA
CYB5AP5,processed_pseudogene
NOVA1,protein_coding
ENSG00000262119,lncRNA
NOVA1-DT,lncRNA
ENSG00000258081,lncRNA
LINC02294,lncRNA
LINC02293,lncRNA
ENSG00000286479,lncRNA
MIR4307HG,lncRNA
MIR4307,miRNA
MIR3171HG,transcribed_processed_pseudogene
LINC00645,lncRNA
MIR3171,miRNA
BNIP3P1,transcribed_processed_pseudogene
ENSG00000257869,lncRNA
RPL26P3,processed_pseudogene
LINC02300,lncRNA
EIF4A1P12,processed_pseudogene
BTF3P2,processed_pseudogene
FOXG1-AS1,lncRNA
FOXG1,protein_coding
LINC01551,lncRNA
LINC02282,lncRNA
LINC02281,lncRNA
LINC02327,lncRNA
ENSG00000258065,processed_pseudogene
LINC02326,lncRNA
ENSG00000258028,lncRNA
RNU6-864P,snRNA
ENSG00000257522,lncRNA
ENSG00000258107,lncRNA
ENSG00000286040,lncRNA
RNU11-5P,snRNA
PRKD1,protein_coding
ENSG00000257120,lncRNA
RNU6-1234P,snRNA
ENSG00000287142,lncRNA
ENSG00000257904,lncRNA
ENSG00000248975,lncRNA
ENSG00000240201,processed_pseudogene
ENSG00000279032,TEC
G2E3-AS1,lncRNA
ENSG00000278587,misc_RNA
SYF2P1,processed_pseudogene
G2E3,protein_coding
SCFD1,protein_coding
UBE2CP1,processed_pseudogene
ENSG00000258558,lncRNA
RPL12P5,processed_pseudogene
ENSG00000240513,processed_pseudogene
ENSG00000213867,processed_pseudogene
COCH,protein_coding
ENSG00000258525,lncRNA
STRN3,protein_coding
HIGD1AP17,processed_pseudogene
MIR624,miRNA
ENSG00000258968,processed_pseudogene
AP4S1,protein_coding
HECTD1,protein_coding
RPL21P5,processed_pseudogene
RNU6-541P,snRNA
ENSG00000257831,lncRNA
HEATR5A,protein_coding
ATP5MC1P2,processed_pseudogene
ENSG00000203546,protein_coding
HEATR5A-DT,lncRNA
DTD2,protein_coding
ENSG00000239323,processed_pseudogene
GPR33,protein_coding
NUBPL,protein_coding
ENSG00000258196,lncRNA
NUBPL-DT,lncRNA
RNU6-602P,snRNA
RNU6-455P,snRNA
ENSG00000257472,lncRNA
LINC02313,lncRNA
ENSG00000290393,lncRNA
ZFAND2AP2,transcribed_unprocessed_pseudogene
ENSG00000258386,lncRNA
ARHGAP5-AS1,lncRNA
ARHGAP5,protein_coding
ENSG00000285608,lncRNA
ENSG00000286527,lncRNA
RNU6-7,snRNA
RNU6-8,snRNA
ENSG00000258619,processed_pseudogene
KIAA1143P1,processed_pseudogene
AKAP6,protein_coding
ENSG00000258580,lncRNA
RN7SL660P,misc_RNA
MTCO1P2,unprocessed_pseudogene
ENSG00000280281,TEC
ENSG00000289111,lncRNA
NPAS3,protein_coding
ENSG00000287153,lncRNA
ENSG00000287777,lncRNA
EGLN3,protein_coding
EGLN3-AS1,lncRNA
ENSG00000223593,processed_pseudogene
SPTSSA,protein_coding
RPL23AP71,processed_pseudogene
EAPP,protein_coding
ENSG00000279423,TEC
ENSG00000259002,lncRNA
RNU1-27P,snRNA
RNU1-28P,snRNA
ENSG00000259135,lncRNA
SNX6,protein_coding
RPS19P3,processed_pseudogene
RNU6-1261P,snRNA
RPL23AP8,processed_pseudogene
CFL2,protein_coding
RPL12P6,processed_pseudogene
BAZ1A,protein_coding
RNU7-41P,snRNA
BAZ1A-AS1,lncRNA
SRP54-AS1,transcribed_unitary_pseudogene
ENSG00000258493,processed_pseudogene
IGBP1P1,processed_pseudogene
SRP54,protein_coding
FAM177A1,protein_coding
PPP2R3C,protein_coding
ENSG00000279434,TEC
PRORP,protein_coding
ENSG00000258790,protein_coding
RPL23AP70,processed_pseudogene
SEPTIN7P1,processed_pseudogene
MRPL57P8,processed_pseudogene
DPRXP3,processed_pseudogene
RPL7AP3,processed_pseudogene
RPL9P3,processed_pseudogene
PSMA6,protein_coding
ENSG00000258860,lncRNA
RPLP0P3,processed_pseudogene
NFKBIA,protein_coding
DNAJC8P1,processed_pseudogene
ENSG00000259017,lncRNA
RPS3AP4,processed_pseudogene
KRT18P6,processed_pseudogene
INSM2,protein_coding
RALGAPA1,protein_coding
ENSG00000253059,snoRNA
QRSL1P3,processed_pseudogene
ENSG00000258938,lncRNA
NUTF2P2,processed_pseudogene
BRMS1L,protein_coding
ENSG00000257272,lncRNA
ENSG00000257307,processed_pseudogene
ENSG00000258342,lncRNA
ENSG00000257614,lncRNA
ILF2P2,processed_pseudogene
ENSG00000257826,lncRNA
LINC00609,lncRNA
PTCSC3,lncRNA
ENSG00000289098,lncRNA
ENSG00000258844,lncRNA
RN7SKP21,misc_RNA
MBIP,protein_coding
ENSG00000283098,lncRNA
ENSG00000290759,lncRNA
DPPA3P2,transcribed_unprocessed_pseudogene
RNU7-93P,snRNA
SFTA3,protein_coding
NKX2-1,protein_coding
NKX2-1-AS1,lncRNA
PHKBP2,unprocessed_pseudogene
RPL29P3,processed_pseudogene
NKX2-8,protein_coding
RN7SKP257,misc_RNA
ENSG00000258661,lncRNA
PAX9,protein_coding
SLC25A21,protein_coding
ENSG00000258690,lncRNA
ENSG00000258601,lncRNA
MIR4503,miRNA
ENSG00000258827,lncRNA
SLC25A21-AS1,lncRNA
RNU6-273P,snRNA
MIPOL1,protein_coding
ENSG00000289687,TEC
RNU6-886P,snRNA
ENSG00000259087,lncRNA
ENSG00000289903,lncRNA
FOXA1,protein_coding
TTC6,protein_coding
ENSG00000200385,snoRNA
RNU6-1277P,snRNA
LINC00517,lncRNA
ENSG00000258696,lncRNA
ENSG00000259048,lncRNA
ENSG00000258649,lncRNA
SSTR1,protein_coding
CLEC14A,protein_coding
ENSG00000259072,lncRNA
ENSG00000271468,processed_pseudogene
KRT8P1,processed_pseudogene
LINC00639,lncRNA
ENSG00000258680,processed_pseudogene
ENSG00000270713,processed_pseudogene
SEC23A,protein_coding
ENSG00000259121,processed_pseudogene
SEC23A-AS1,lncRNA
PPIAP4,processed_pseudogene
GEMIN2,protein_coding
TRAPPC6B,protein_coding
ENSG00000285830,lncRNA
RPL7AP2,processed_pseudogene
PNN-AS1,lncRNA
PNN,protein_coding
ENSG00000258671,processed_pseudogene
YTHDF2P1,processed_pseudogene
MIA2,protein_coding
MIA2-AS1,lncRNA
GLRX5P3,processed_pseudogene
COILP1,processed_pseudogene
FBXO33,protein_coding
ENSG00000258526,lncRNA
ENSG00000286123,lncRNA
ENSG00000286099,lncRNA
LINC02315,lncRNA
ENSG00000258385,processed_pseudogene
ENSG00000279972,TEC
ENSG00000258901,processed_pseudogene
LRFN5-DT,lncRNA
ENSG00000251858,snoRNA
ENSG00000289436,lncRNA
LRFN5,protein_coding
FKBP1BP1,processed_pseudogene
ENSG00000259149,lncRNA
ENSG00000258394,lncRNA
ENSG00000258850,lncRNA
ENSG00000258505,transcribed_processed_pseudogene
ENSG00000258622,processed_pseudogene
YWHAQP1,processed_pseudogene
ENSG00000259047,processed_pseudogene
TUBBP3,processed_pseudogene
HNRNPUP1,processed_pseudogene
ENSG00000286464,lncRNA
KRT8P2,processed_pseudogene
ENSG00000258387,processed_pseudogene
ARHGAP16P,processed_pseudogene
LINC02307,lncRNA
EIF4BP1,transcribed_processed_pseudogene
ENSG00000259137,processed_pseudogene
YWHAZP1,processed_pseudogene
ENSG00000259126,lncRNA
LINC02277,lncRNA
FSCB,protein_coding
ENSG00000258747,lncRNA
LINC02302,lncRNA
DOCK11P1,processed_pseudogene
RRAGAP1-AS1,lncRNA
ENSG00000258509,processed_pseudogene
RRAGAP1,processed_pseudogene
C14orf28,protein_coding
ENSG00000258949,lncRNA
KLHL28,protein_coding
TOGARAM1,protein_coding
ENSG00000278147,lncRNA
PRPF39-DT,lncRNA
PRPF39,protein_coding
SNORD58,snoRNA
SNORD127,snoRNA
FKBP3,protein_coding
FANCM,protein_coding
MIS18BP1,protein_coding
RNU6-552P,snRNA
DNAJC19P9,processed_pseudogene
ENSG00000260046,lncRNA
ENSG00000257900,lncRNA
ENSG00000258746,processed_pseudogene
ENSG00000258845,lncRNA
LINC02303,lncRNA
LINC00871,lncRNA
RPL10L,protein_coding
MDGA2,protein_coding
ENSG00000251735,snoRNA
RPA2P1,processed_pseudogene
RPL13AP2,processed_pseudogene
RPS15AP3,processed_pseudogene
MIR548Y,miRNA
LINC00648,lncRNA
ENSG00000259117,processed_pseudogene
ENSG00000258639,processed_pseudogene
ENSG00000286595,lncRNA
ENSG00000289195,lncRNA
ENSG00000287492,lncRNA
ENSG00000270359,processed_pseudogene
RNU6-297P,snRNA
ENSG00000258751,lncRNA
ENSG00000258750,processed_pseudogene
RPL18P1,processed_pseudogene
ENSG00000258381,processed_pseudogene
ENSG00000258868,lncRNA
ATP5MC2P2,processed_pseudogene
RNA5SP384,rRNA_pseudogene
RPS29,protein_coding
RPL32P29,processed_pseudogene
RN7SL1,misc_RNA
LRR1,protein_coding
RHOQP1,processed_pseudogene
ENSG00000278009,unprocessed_pseudogene
RPL36AL,protein_coding
MGAT2,protein_coding
ENSG00000258377,lncRNA
DNAAF2,protein_coding
ENSG00000258450,lncRNA
POLE2,protein_coding
STK16P1,processed_pseudogene
ENSG00000258462,processed_pseudogene
RNU6ATAC30P,snRNA
KLHDC1,protein_coding
ENSG00000258400,lncRNA
KLHDC2,protein_coding
NEMF,protein_coding
RNU6-539P,snRNA
RN7SL3,misc_RNA
ENSG00000282885,lncRNA
RN7SL2,misc_RNA
ENSG00000278002,lncRNA
ARF6,protein_coding
RNU6-189P,snRNA
LINC01588,lncRNA
MIR6076,miRNA
PDLIM1P1,processed_pseudogene
ENSG00000243038,processed_pseudogene
ENSG00000289531,lncRNA
RN7SKP193,misc_RNA
VCPKMT,protein_coding
SOS2,protein_coding
L2HGDH,protein_coding
MIR4504,miRNA
DMAC2L,protein_coding
CDKL1,protein_coding
ENSG00000259071,lncRNA
ENSG00000258857,lncRNA
MAP4K5,protein_coding
ENSG00000259113,lncRNA
ENSG00000273675,processed_pseudogene
ATL1,protein_coding
SNRPGP1,processed_pseudogene
SAV1,protein_coding
RN7SL452P,misc_RNA
ENSG00000269906,lncRNA
ENSG00000289866,lncRNA
ZFP64P1,processed_pseudogene
NIN,protein_coding
ENSG00000270062,lncRNA
ENSG00000288855,lncRNA
ENSG00000258843,lncRNA
ENSG00000285747,lncRNA
ENSG00000252945,snoRNA
ENSG00000258687,lncRNA
PYGL,protein_coding
ABHD12B,protein_coding
ENSG00000258745,lncRNA
ENSG00000258711,lncRNA
TRIM9,protein_coding
ENSG00000287990,lncRNA
ENSG00000259055,lncRNA
TMX1,protein_coding
LINC00519,lncRNA
LINC00640,lncRNA
ENSG00000258942,lncRNA
FRMD6-AS2,lncRNA
SETP2,processed_pseudogene
FRMD6,protein_coding
RNU6-1291P,snRNA
RNA5SP385,rRNA_pseudogene
RNU6-301P,snRNA
ENSG00000259111,lncRNA
OR7E105P,unprocessed_pseudogene
OR7E106P,unprocessed_pseudogene
ENSG00000258535,lncRNA
OR7E159P,unprocessed_pseudogene
ENSG00000259157,unprocessed_pseudogene
GNG2,protein_coding
ENSG00000258928,lncRNA
ENSG00000259007,lncRNA
ENSG00000258854,lncRNA
RTRAF,protein_coding
NID2,protein_coding
LINC02319,lncRNA
COX5AP2,processed_pseudogene
ENSG00000258440,processed_pseudogene
PTGDR,protein_coding
ENSG00000261208,processed_pseudogene
ENSG00000289424,lncRNA
PTGER2,protein_coding
TXNDC16,protein_coding
GPR137C,protein_coding
ERO1A,protein_coding
ENSG00000258757,lncRNA
PSMC6,protein_coding
STYX,protein_coding
GNPNAT1,protein_coding
ENSG00000259049,lncRNA
ENSG00000285664,lncRNA
ENSG00000258698,lncRNA
ENSG00000258802,processed_pseudogene
FERMT2,protein_coding
ENSG00000271075,processed_pseudogene
ENSG00000288045,lncRNA
ENSG00000258503,processed_pseudogene
ENSG00000258993,processed_pseudogene
DDHD1,protein_coding
ENSG00000258985,lncRNA
DDHD1-DT,lncRNA
ENSG00000237356,lncRNA
ENSG00000286730,lncRNA
ENSG00000225680,lncRNA
RPS3AP46,processed_pseudogene
LINC02331,lncRNA
ENSG00000231922,processed_pseudogene
MIR5580,miRNA
BMP4,protein_coding
ENSG00000287156,lncRNA
ATP5F1CP1,processed_pseudogene
CDKN3,protein_coding
CNIH1,protein_coding
ENSG00000258753,lncRNA
GMFB,protein_coding
CGRRF1,protein_coding
SAMD4A,protein_coding
SAMD4A-AS1,lncRNA
GCH1,protein_coding
RNU6ATAC9P,snRNA
MIR4308,miRNA
FDPSP3,transcribed_processed_pseudogene
WDHD1,protein_coding
RPSAP13,processed_pseudogene
SOCS4,protein_coding
MAPK1IP1L,protein_coding
ENSG00000289523,lncRNA
LGALS3,protein_coding
DLGAP5,protein_coding
ENSG00000258050,lncRNA
ENSG00000279392,processed_pseudogene
COX5AP1,processed_pseudogene
FBXO34-AS1,lncRNA
FBXO34,protein_coding
ENSG00000239686,processed_pseudogene
CHMP4BP1,processed_pseudogene
ENSG00000258455,lncRNA
ATG14,protein_coding
HMGN1P1,processed_pseudogene
RPL21P6,processed_pseudogene
TBPL2,protein_coding
KTN1-AS1,lncRNA
RPL7AP4,processed_pseudogene
ABI1P1,unprocessed_pseudogene
KTN1,protein_coding
ENSG00000258784,lncRNA
RPL13AP3,transcribed_processed_pseudogene
LINC00520,lncRNA
ENSG00000259868,lncRNA
ENSG00000277763,lncRNA
PELI2,protein_coding
ENSG00000259483,lncRNA
ENSG00000275569,lncRNA
LINC02284,lncRNA
TMEM260,protein_coding
ENSG00000258803,lncRNA
ENSG00000258428,lncRNA
ENSG00000259133,lncRNA
RPL36AP1,processed_pseudogene
ENSG00000258703,lncRNA
OTX2,protein_coding
OTX2-AS1,lncRNA
ENSG00000258776,lncRNA
RN7SL461P,misc_RNA
RNU6-1204P,snRNA
ENSG00000286257,lncRNA
RPL3P3,processed_pseudogene
ENSG00000258758,processed_pseudogene
ENSG00000259136,processed_pseudogene
LINC03059,lncRNA
EXOC5,protein_coding
AP5M1,protein_coding
ENSG00000286355,lncRNA
ENSG00000259008,lncRNA
NAA30,protein_coding
CCDC198,protein_coding
SLC35F4,protein_coding
ENSG00000259039,lncRNA
ENSG00000258856,transcribed_processed_pseudogene
RN7SKP99,misc_RNA
ENSG00000259969,lncRNA
ARMH4,protein_coding
ENSG00000258836,processed_pseudogene
UBA52P3,processed_pseudogene
RN7SL598P,misc_RNA
ENSG00000258519,processed_pseudogene
ACTR10,protein_coding
PSMA3,protein_coding
ENSG00000258682,lncRNA
PSMA3-AS1,lncRNA
HMGB1P14,processed_pseudogene
LINC00216,lncRNA
RNU6-341P,snRNA
ARID4A,protein_coding
TOMM20L-DT,lncRNA
TOMM20L,protein_coding
ENSG00000258378,lncRNA
TIMM9,protein_coding
KIAA0586,protein_coding
HSBP1P1,processed_pseudogene
HNRNPCP1,processed_pseudogene
RPL9P5,processed_pseudogene
DACT1,protein_coding
LINC01500,lncRNA
RPL31P4,processed_pseudogene
ENSG00000258734,processed_pseudogene
AKR1B1P5,processed_pseudogene
PPIAP5,processed_pseudogene
DAAM1,protein_coding
GPR135,protein_coding
L3HYPDH,protein_coding
ENSG00000258782,lncRNA
JKAMP,protein_coding
CCDC175,protein_coding
RTN1,protein_coding
MIR5586,miRNA
ENSG00000261120,lncRNA
LRRC9,protein_coding
PCNX4-DT,lncRNA
PCNX4,protein_coding
DHRS7,protein_coding
SCOCP1,processed_pseudogene
PSMA3P1,processed_pseudogene
RPL17P2,processed_pseudogene
ENSG00000254718,lncRNA
PPM1A,protein_coding
LINC02322,lncRNA
C14orf39,protein_coding
RBM8B,processed_pseudogene
GNRHR2P1,unprocessed_pseudogene
SALL4P7,transcribed_processed_pseudogene
SIX6,protein_coding
ENSG00000258670,lncRNA
ENSG00000258764,transcribed_processed_pseudogene
ENSG00000244756,processed_pseudogene
ENSG00000241354,processed_pseudogene
SALRNA1,lncRNA
SIX1,protein_coding
SIX4,protein_coding
MNAT1,protein_coding
MAD2L1P1,processed_pseudogene
ENSG00000258892,lncRNA
SRMP2,processed_pseudogene
TRMT5,protein_coding
ENSG00000258656,processed_pseudogene
RNU6-398P,snRNA
SLC38A6,protein_coding
PRKCH,protein_coding
TMEM30B,protein_coding
PRKCH-AS1,lncRNA
ENSG00000258989,protein_coding
ENSG00000258926,lncRNA
LINC01303,lncRNA
LINC03033,lncRNA
HIF1A-AS1,lncRNA
HIF1A,protein_coding
HIF1A-AS3,lncRNA
ENSG00000288928,lncRNA
ENSG00000258964,lncRNA
SNAPC1,protein_coding
ENSG00000279633,TEC
SYT16,protein_coding
COX4I1P1,processed_pseudogene
ENSG00000258842,lncRNA
ENSG00000289503,protein_coding
ENSG00000258903,lncRNA
SERTAD4BP,transcribed_unitary_pseudogene
ENSG00000288802,lncRNA
LINC00644,lncRNA
ENSG00000270852,unprocessed_pseudogene
ENSG00000258638,processed_pseudogene
ATP5F1AP4,processed_pseudogene
KCNH5,protein_coding
ENSG00000259093,lncRNA
PARP1P2,processed_pseudogene
RHOJ,protein_coding
ENSG00000258943,lncRNA
GPHB5,protein_coding
PPP2R5E,protein_coding
ENSG00000252800,scaRNA
ENSG00000261242,lncRNA
RPL31P5,processed_pseudogene
GCATP1,processed_pseudogene
WDR89,protein_coding
ENSG00000258800,lncRNA
HSPE1P2,processed_pseudogene
RNU6-597P,snRNA
RNU6-1162P,snRNA
ENSG00000274015,lncRNA
SGPP1,protein_coding
EIF2S2P1,processed_pseudogene
RNU7-116P,snRNA
SYNE2,protein_coding
ENSG00000258411,processed_pseudogene
RPS28P1,processed_pseudogene
ESR2,protein_coding
MIR548H1,miRNA
ENSG00000214770,lncRNA
TEX21P,transcribed_unitary_pseudogene
ENSG00000284664,lncRNA
ENSG00000271511,processed_pseudogene
MTHFD1,protein_coding
ENSG00000258824,lncRNA
ENSG00000272909,lncRNA
ZBTB25,protein_coding
AKAP5,protein_coding
ZBTB1,protein_coding
HSPA2-AS1,lncRNA
ENSG00000259160,processed_pseudogene
HSPA2,protein_coding
PPP1R36,protein_coding
ENSG00000259076,lncRNA
NUP50P1,processed_pseudogene
ENSG00000289290,lncRNA
PLEKHG3,protein_coding
SPTB,protein_coding
MIR7855,miRNA
ENSG00000288779,lncRNA
RPPH1-2P,ribozyme
CHURC1,protein_coding
CHURC1-FNTB,protein_coding
GPX2,protein_coding
RAB15,protein_coding
FNTB,protein_coding
ENSG00000272158,lncRNA
MAX,protein_coding
MIR4706,miRNA
ENSG00000259118,lncRNA
RNU2-14P,snRNA
LINC02324,lncRNA
ENSG00000258878,processed_pseudogene
ENSG00000258760,lncRNA
RPL21P7,processed_pseudogene
RPL36AP2,processed_pseudogene
PTBP1P,processed_pseudogene
MIR4708,miRNA
FUT8,protein_coding
FUT8-AS1,lncRNA
RPL21P8,processed_pseudogene
MIR625,miRNA
EIF1AXP2,processed_pseudogene
NCOA4P1,processed_pseudogene
FTH1P13,processed_pseudogene
ENSG00000258847,lncRNA
ENSG00000277651,lncRNA
YBX1P1,processed_pseudogene
LINC02290,lncRNA
ENSG00000258561,lncRNA
ENSG00000287833,lncRNA
CCDC196,protein_coding
GPHN,protein_coding
ENSG00000258796,processed_pseudogene
ENSG00000289208,lncRNA
ENSG00000258490,lncRNA
GARIN2,protein_coding
SF3B4P1,processed_pseudogene
PALS1,protein_coding
ENSG00000286319,lncRNA
ATP6V1D,protein_coding
EIF2S1,protein_coding
PLEK2,protein_coding
MIR5694,miRNA
TMEM229B,protein_coding
PLEKHH1,protein_coding
PIGH,protein_coding
ENSG00000259502,processed_pseudogene
ENSG00000259648,transcribed_processed_pseudogene
ARG2,protein_coding
ENSG00000286861,lncRNA
VTI1B,protein_coding
COX7A2P1,processed_pseudogene
RNA5SP386,rRNA_pseudogene
ENSG00000258466,protein_coding
RDH11,protein_coding
RDH12,protein_coding
RN7SL369P,misc_RNA
RPL21P9,processed_pseudogene
ZFYVE26,protein_coding
ENSG00000271697,processed_pseudogene
RN7SL213P,misc_RNA
ENSG00000258759,processed_pseudogene
RAD51B,protein_coding
